연도,파일명,감사사항,감사종류,감사분야,담당부서,분류,관련도,매칭키워드,총매칭수,첫매칭쪽,쪽수,본문글자수,정보화사업,전산시스템,정보시스템,시스템운영,시스템유지관리,참고:정보화,참고:전산,참고:소프트웨어,참고:데이터베이스,참고:홈페이지,참고:정보보안,참고:개인정보,참고:디지털,발췌,형식,ZIP내부파일,오류
2024,20240415_지방자치단체 하수처리시설 공사 및 운영실태.pdf,지방자치단체 하수처리시설 공사 및 운영실태,특정사안,건설/주택,지방건설안전감사과,무관,,,0,,50,43225,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240411_어촌뉴딜300사업 추진실태.pdf,어촌뉴딜300사업 추진실태,성과,해양,국토환경4과,무관,,,0,,71,66733,0,0,0,0,0,0,0,7,0,13,0,0,0,,PDF,,
2024,20240408_그랜드코리아레저주식회사의 금융자산 운용실태 등에 관한 국회 감사요구 사항.pdf,그랜드코리아레저주식회사의 금융자산 운용실태 등에 관한 국회 감사요구 사항,국민제안,기타,공공기관4과,무관,,,0,,23,19318,0,0,0,0,0,0,1,0,0,0,0,0,0,,PDF,,
2024,20240408_(사)대한테니스협회 전임회장의 방만 운영으로 인한 채무 발생 의혹 점검(국회감사요구사항).pdf,(사)대한테니스협회 전임회장의 방만 운영으로 인한 채무 발생 의혹 점검(국회감사요구사항),국민제안,기타,국민제안1국4과,무관,,,0,,13,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240402_의정부시의 생활폐기물 수집·운반 대행 관련.pdf,의정부시의 생활폐기물 수집·운반 대행 관련,국민제안,지방자치단체,국민제안1국3과,무관,,,0,,14,11178,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240328_관악구·종로구 정기감사.pdf,관악구·종로구 정기감사,기관정기,지방자치단체,지방행정1국2과,관련,낮음(단순언급),정보시스템(1),1,25,39,35345,0,0,1,0,0,0,0,0,0,0,0,0,0,"는사람※관련분야경력:국회,지방의회,국가및지방자치단체,공공기관경영정보시스템(alio.go.kr)에서지정된공공기관,공기업,연구소등에서행정,",PDF,,
2024,20240326_소촌농공단지 관리 및 개발계획 변경 특혜 관련.pdf,소촌농공단지 관리 및 개발계획 변경 특혜 관련,국민제안,지방자치단체,국민제안1국2과,무관,,,0,,30,22582,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240318_기후위기 적응 및 대응실태Ⅱ(사회기반시설 분야).pdf,기후위기 적응 및 대응실태Ⅱ(사회기반시설 분야),성과,환경,미래전략감사1과,무관,,,0,,126,122673,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240315_공정거래위원회의 불공정약관 시정권고 이행관리 관련.pdf,공정거래위원회의 불공정약관 시정권고 이행관리 관련,국민제안,기타,국민제안1국3과,무관,,,0,,20,20069,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240314_한전KPS·한전KDN에 대한 감사.pdf,한전KPS·한전KDN에 대한 감사,기관정기,산업자원,공공기관1과,관련,중간,정보시스템(6),6,3,77,73549,0,0,6,0,0,0,0,78,0,0,0,0,1,"배경및목적감사원은안정적인전력공급에필수적인전력설비정비,전력계통운영정보시스템구축·유지보수업무를각각수행하는한전KPS주식회사(이하“한전KPS”",PDF,,
2024,"20240305_한국관광공사, 그랜드코리아레저 정기감사.pdf","한국관광공사, 그랜드코리아레저 정기감사",기관정기,문화/관광/체육,공공기관4과,무관,,,0,,80,70550,0,0,0,0,0,0,1,0,0,0,0,0,3,,PDF,,
2024,20240304_한국수자원공사 시화 멀티테크노밸리 내부도로 포장공사 사업자 선정 등 관련 감사제보사항.pdf,한국수자원공사 시화 멀티테크노밸리 내부도로 포장공사 사업자 선정 등 관련 감사제보사항,국민제안,건설/주택,국민제안2국1과,무관,,,0,,26,20499,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240222_성남시 정기감사.pdf,성남시 정기감사,기관정기,지방자치단체,지방행정1국4과,무관,,,0,,48,38556,0,0,0,0,0,0,0,90,0,0,0,0,3,,PDF,,
2024,20240220_재외공관 운영실태.pdf,재외공관 운영실태,특정사안,외교,외교국방1과,무관,,,0,,106,96253,0,0,0,0,0,1,0,0,0,8,0,1,0,,PDF,,
2024,20240214_공공기관 임용ㆍ징계제도 운영실태 분석.pdf,공공기관 임용ㆍ징계제도 운영실태 분석,성과,기타,공공기관3과,무관,,,0,,59,56825,0,0,0,0,0,0,0,0,0,0,0,4,0,,PDF,,
2024,20240208_제주국제자유도시개발센터 정기감사.pdf,제주국제자유도시개발센터 정기감사,기관정기,산업자원,공공기관2과,관련,낮음(단순언급),정보시스템(1),1,13,65,60202,0,0,1,0,0,0,0,0,0,0,0,0,0,을제외한본사(면세점포함)단위의별도재무제표결산기준임6)공공기관경영정보시스템(ALIO)에공시된2022년준시장형공기업의부채비율수치임7)202,PDF,,
2024,20240207_전라북도·세종특별자치시교육청 정기감사.pdf,전라북도·세종특별자치시교육청 정기감사,기관정기,교육,사회복지5과,무관,,,0,,52,39958,0,0,0,0,0,0,0,0,0,2,0,0,0,,PDF,,
2024,20240206_지방자치단체 참여 부동산개발사업 추진실태.pdf,지방자치단체 참여 부동산개발사업 추진실태,특정사안,지방자치단체,지방행정1국1과,무관,,,0,,181,187162,0,0,0,0,0,0,0,0,0,5,0,0,0,,PDF,,
2024,20240205_외교부 해외 긴급의료이후송 및 보험지원서비스 입찰업무 관련.pdf,외교부 해외 긴급의료이후송 및 보험지원서비스 입찰업무 관련,국민제안,재정,국민제안1국3과,무관,,,0,,11,6324,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240201_한국가스공사 선금 망실·훼손사항 서면감사.pdf,한국가스공사 선금 망실·훼손사항 서면감사,기타(서면),재정,공공기관3과,무관,,,0,,17,12139,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240131_부패행위 신고사항 등 조사.pdf,부패행위 신고사항 등 조사,특정사안,공직기강,,관련,낮음(단순언급),정보시스템(1),1,54,68,76322,0,0,1,0,0,0,0,0,0,1,0,0,1,"청사실자체를몰랐다고진술하였으나,국방대학교전자문서시스템(온나라문서정보시스템)상공람자(Z)가직접‘읽기처리’버튼을눌러야공람처리결과가기록되므로",PDF,,
2024,20240124_영광군·장성군 정기감사.pdf,영광군·장성군 정기감사,기관정기,지방자치단체,지방행정2국2과,관련,낮음(단순언급),정보시스템(1),1,56,95,78745,0,0,1,0,0,0,5,0,0,1,0,0,0,"매각이불가능”이라는내용이었으며,AM은인접부지소유자에대한조사는공간정보시스템을이용하였다고진술하였고,AM의메일함에저장되어있는“2021년도공유",PDF,,
2024,20240123_도봉구·은평구 정기감사.pdf,도봉구·은평구 정기감사,기관정기,지방자치단체,지방행정1국2과,관련,낮음(단순언급),정보시스템(1),1,19,67,60033,0,0,1,0,0,0,0,0,0,0,0,0,0,㊄(422㎡)>㊄㊃주:노란선안쪽이비오톱1등급지임자료:토지이용규제정보시스템(토지e음)그리고㊄는422㎡중278㎡(66%)가비오톱1등급지로㊁,PDF,,
2024,20240118_소극행정 개선 등 규제개혁 추진실태Ⅱ.pdf,소극행정 개선 등 규제개혁 추진실태Ⅱ,특정사안,공직기강,산업금융4과,관련,중간,"정보시스템(1), 시스템운영(11)",12,98,136,145079,0,0,1,11,0,0,0,0,0,3,0,0,0,"및관리,가맹점정보와결제시스템의연계,선불충전금(모바일상품권)관리,시스템운영·관리,참여사업자(｢전자금융거래법｣5)2018.12.20.제로페",PDF,,
2024,20240117_경주시 영천시 정기감사.zip,경주시 영천시 정기감사,기관정기,지방자치단체,,무관,,,0,,121,107095,0,0,0,0,0,0,32,0,0,0,0,0,0,,ZIP,공개문 전문.pdf | 공개문 전문(별도처리).pdf,
2024,20240117_경기도 정기감사.pdf,경기도 정기감사,기관정기,지방자치단체,지방행정1국3과,관련,중간,"정보시스템(5), 시스템유지관리(1)",6,36,122,108271,0,0,5,0,1,0,0,0,0,0,0,1,0,"수수료등의금융비용,고객센터운영비용,카드제작·발급·배송비용,플랫폼시스템유지관리비용등)의극히일부분에불과하다는의견을제시하였다.그러나앞서살펴본대로",PDF,,
2024,20240116_금융위원회 기관정기감사.pdf,금융위원회 기관정기감사,기관정기,금융,산업금융3과,무관,,,0,,92,100393,0,0,0,0,0,0,1,6,0,2,0,2,5,,PDF,,
2024,20240111_서울특별시 정기감사.pdf,서울특별시 정기감사,기관정기,지방자치단체,지방행정1국1과,관련,낮음(단순언급),정보시스템(1),1,35,68,59276,0,0,1,0,0,0,2,1,1,0,0,0,2,"이목적에맞게연가,병가등을활용하도록휴가제도를운영하면서‘표준지방인사정보시스템(인사랑)’을통해사전·사후에기관장의허가를받도록하는등복무를관리하고",PDF,,
2024,20240110_변상판정 청구사항 조사 및 처리.pdf,변상판정 청구사항 조사 및 처리,기타(서면),기타,지방행정1국3과,무관,,,0,,14,9034,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2024,20240104_송파구 지역주택조합 지도 감독 관련.pdf,송파구 지역주택조합 지도 감독 관련,국민제안,지방자치단체,국민제안1국3과,무관,,,0,,23,17434,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231228_「기계설비법」제정에 따른 후속 조치 미비 관련 사항.pdf,「기계설비법」제정에 따른 후속 조치 미비 관련 사항,국민제안,건설/주택,국민제안1국1과,무관,,,0,,25,19898,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231227_2022회계연도 공공기관 결산검사.pdf,2022회계연도 공공기관 결산검사,재무,재정,,무관,,,0,,32,30339,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2023,20231221_남양주시 정기감사.pdf,남양주시 정기감사,기관정기,지방자치단체,지방행정1국3과,무관,,,0,,34,26391,0,0,0,0,0,0,2,0,0,5,0,0,0,,PDF,,
2023,20231220_바랑산풍력발전 조성사업 개발행위 허가 관련 사항.pdf,바랑산풍력발전 조성사업 개발행위 허가 관련 사항,국민제안,지방자치단체,국민제안1국4과,무관,,,0,,10,6948,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231219_인천광역시 정기감사.pdf,인천광역시 정기감사,기관정기,지방자치단체,지방행정2국3과,무관,,,0,,62,61504,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231214_용산전자상가 공영주차장 개발 계획 관련.pdf,용산전자상가 공영주차장 개발 계획 관련,국민제안,지방자치단체,국민제안1국4과,무관,,,0,,12,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231213_남원시의 법령을 위반한 인사발령 등 관련.pdf,남원시의 법령을 위반한 인사발령 등 관련 ,국민제안,지방자치단체,국민제안1국2과,무관,,,0,,17,10883,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231206_해양환경공단 정기감사.pdf,해양환경공단 정기감사,기관정기,농림수산해양,공공기관3과,무관,,,0,,141,134456,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2023,20231206_정관아쿠아드림파크 건립 공사 등 관련.pdf,정관아쿠아드림파크 건립 공사 등 관련,국민제안,건설/주택,국민제안1국3과,무관,,,0,,64,53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231205_근로복지공단 정기감사.pdf,근로복지공단 정기감사,기관정기,노동,사회복지2과,관련,낮음(단순언급),전산시스템(2),2,18,35,27897,0,2,0,0,0,0,2,0,0,0,0,0,0,"은대지급금지급부터회수진행과정의추진상황을노동보험시스템(임금채권관리전산시스템)에입력하여관리하고있는데,노동보험시스템‘대지급금채권원부조회’화면",PDF,,
2023,20231122_감사처분 미이행 사립학교법인 등에 대한 제재 미조치 관련.pdf,감사처분 미이행 사립학교법인 등에 대한 제재 미조치 관련,국민제안,교육,국민제안1국2과,무관,,,0,,13,9593,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231121_기후위기 적응 및 대응실태 Ⅲ(온실가스 감축 분야).pdf,기후위기 적응 및 대응실태 Ⅲ(온실가스 감축 분야),성과,환경,미래전략감사2과,관련,중간,"전산시스템(2), 정보시스템(5)",7,99,136,133705,0,2,5,0,0,0,8,0,0,4,0,0,0,"도,충청북도,경상북도,경상남도87)산림청이운용하고있는산지전용통합정보시스템(2022년7월개통)에는산지전용건별영급구조자료를관리하고있지않아산",PDF,,
2023,20231115_지방자치단체 침수예방시설 구축 추진실태.pdf,지방자치단체 침수예방시설 구축 추진실태,특정사안,건설/주택,,관련,중간,"정보시스템(2), 시스템유지관리(3)",5,46,79,74522,0,0,2,0,3,0,18,0,2,1,0,0,0,"1.대상지역의자산규모및공간적분포와관련된각종통계자료,공간자료를지리정보시스템(GIS)을이용하여분석하는다차원홍수피해산정법(MD-FDA,Mul",PDF,,
2023,20231114_신재생에너지 사업 추진실태.pdf,신재생에너지 사업 추진실태,특정사안,산업자원,산업금융1과,관련,낮음(단순언급),"전산시스템(1), 정보시스템(2)",3,226,437,527821,0,1,2,0,0,1,13,0,1,7,0,0,1,"발전소중1개라도위신고를미이행하거나,신고서를제출하였으나한전담당자가전산시스템입력을누락하여미이행으로처리된경우,신고제도시행이전부터발전소를운영하",PDF,,
2023,20231109_식품의약품안전처 정기감사.pdf,식품의약품안전처 정기감사,기관정기,보건/복지,사회복지3과,관련,낮음(단순언급),"정보시스템(1), 시스템운영(2)",3,7,93,84616,0,0,1,2,0,0,3,0,0,10,0,0,0,"식품(중금속오염,농약검출등)1,055건중108건(1,058톤)이시스템운영부실등으로판매차단대상에서누락-위해식품14건(6,931kg)은회수",PDF,,
2023,20231102_정보통신기술분야 3개 공공기관 정기감사.pdf,정보통신기술분야 3개 공공기관 정기감사,기관정기,정보통신,재정경제2과,무관,,,0,,87,73704,0,0,0,0,0,2,0,1,0,1,0,88,0,,PDF,,
2023,20231031_한국농수산식품유통공사 정기감사.pdf,한국농수산식품유통공사 정기감사,기관정기,농림수산해양,공공기관4과,관련,낮음(단순언급),"정보시스템(1), 시스템운영(2)",3,52,101,103819,0,0,1,2,0,0,1,0,0,2,0,0,1,"점검하였고,위장업체적발을활성화하기위한방안을검토하는등유통공사의급식시스템운영실태를중점점검하였다.이를위해공급사별대표자·주소·연락처등기본정보와",PDF,,
2023,20231019_보건복지부 정기감사.pdf,보건복지부 정기감사,기관정기,보건/복지,사회복지1과,관련,중간,정보시스템(5),5,4,133,136450,0,0,5,0,0,2,1,0,0,5,0,1,0,"-2-2022년9월개통된이후오류가반복되는‘차세대사회보장정보시스템’에대하여그구축과정의문제점및개선대안을분석하였고,마지막으로기관운영",PDF,,
2023,20231017_비영리민간단체 지원 실태.pdf,비영리민간단체 지원 실태,특정사안,재정,,관련,낮음(단순언급),시스템운영(2),2,97,147,163521,0,0,0,2,0,0,8,0,0,31,0,3,0,"000주:1.포럼행사용역은“행사운영대행용역”()과“포럼홍보및시스템운영용역”()으로나뉘며,“포럼홍보및시스템운영용역”에서도무단하도급",PDF,,
2023,20231012_납세자 권익보호실태.pdf,납세자 권익보호실태,성과,국세,재정경제4과,관련,낮음(단순언급),정보시스템(3),3,19,121,124076,0,0,3,0,0,0,4,0,0,0,0,0,0,"이건과세기준자문사례”라한다)하였으나,이건과세기준자문사례를국세법령정보시스템17)을통해납세자에게공개하지않고있다.2)관계법령및판단기준｢국세청",PDF,,
2023,20231010_한국철도공사 동력차 승무원 인력 운용 실태분석.pdf,한국철도공사 동력차 승무원 인력 운용 실태분석,성과,교통/물류,공공기관3과,무관,,,0,,32,30275,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2023,20231010_공공기관 재무건전성 및 경영관리 실태.zip,공공기관 재무건전성 및 경영관리 실태,성과,재정,공공기관1과,관련,낮음(단순언급),정보시스템(3),3,269,724,737406,0,0,3,0,0,13,1,3,0,11,17,0,0,서장의승인(시간외근무명령)에따라시간외근무를하고그실적은가스공사통합정보시스템에기록하는방법으로직원의시간외근무실적을관리하고있고이에근거해시간외근,ZIP,공개문_전문.pdf | 공개문_전문(별도처리).pdf,
2023,20230927_2022년도 공직비리 기동감찰 Ⅰ.pdf,2022년도 공직비리 기동감찰 Ⅰ,특정사안,공직기강,,무관,,,0,,76,69947,0,0,0,0,0,0,2,0,1,0,0,0,1,,PDF,,
2023,20230926_교육부 및 한국교육개발원 정기감사.pdf,교육부 및 한국교육개발원 정기감사,기관정기,교육,사회복지4과,무관,,,0,,40,35674,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
